,g,k,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,label
2475,0.24,0.76,0.74046609,0.55620125,0.55493388,0.5547282,-0.36765945,-0.00367828,-0.00220252,-0.00177296,0.51311762,0.281729,0.17813266,0.14854342,2
2476,0.24,0.77,0.74752525,0.56495035,0.56401832,0.56387063,-0.36816875,-0.00278085,-0.00164444,-0.00131475,0.50578731,0.27132741,0.16684603,0.13711847,2
2477,0.24,0.78,0.75419216,0.5733776,0.57276102,0.5726657,-0.36844755,-0.00189096,-0.00110443,-0.00087695,0.49876323,0.26149077,0.15628774,0.12647707,2
2478,0.24,0.79,0.76049819,0.58150163,0.58118084,0.5811325,-0.3685194,-0.0010111,-0.00058333,-0.00045998,0.49202632,0.25218351,0.14641105,0.11656853,2
2479,0.24,0.8,0.76647215,0.58934003,0.58929577,0.58928928,-0.3684056,-0.00014333,-8.169e-05,-6.397e-05,0.48555843,0.24337159,0.13717114,0.10734416,2
2480,0.24,0.81,0.77214041,0.59690932,0.5971229,0.59715341,-0.36812538,0.0007107,0.00040019,0.00031117,0.4793424,0.23502268,0.12852532,0.09875757,2
2481,0.24,0.82,0.77752699,0.60422496,0.60467832,0.60474127,-0.3676961,0.00154968,0.00086223,0.00066568,0.4733621,0.22710627,0.12043321,0.09076483,2
2482,0.24,0.83,0.7826538,0.61130132,0.61197714,0.61206829,-0.36713336,0.00237258,0.00130452,0.00099997,0.46760246,0.21959371,0.11285679,0.08332458,2
2483,0.24,0.84,0.78754074,0.6181518,0.61903349,0.61914891,-0.36645117,0.00317864,0.00172728,0.00131452,0.4620494,0.21245819,0.10576042,0.076398,2
2484,0.24,0.85,0.79220589,0.6247888,0.62586058,0.62599664,-0.36566213,0.00396727,0.00213085,0.00160993,0.45668984,0.2056747,0.0991108,0.0699488,2
2485,0.24,0.86,0.79666566,0.63122383,0.63247071,0.63262406,-0.36477754,0.00473808,0.00251563,0.00188682,0.45151167,0.19921995,0.09287686,0.06394314,2
2486,0.24,0.87,0.80093495,0.63746752,0.63887533,0.6390429,-0.36380757,0.00549083,0.0028821,0.00214589,0.44650364,0.19307234,0.08702974,0.05834951,2
2487,0.24,0.88,0.8050273,0.64352975,0.64508509,0.64526409,-0.36276131,0.00622538,0.00323079,0.00238783,0.44165536,0.18721181,0.08154261,0.05313866,2
2488,0.24,0.89,0.808955,0.64941964,0.65110987,0.65129778,-0.36164694,0.00694172,0.00356225,0.00261336,0.43695723,0.18161977,0.07639058,0.04828343,2
2489,0.24,0.9,0.81272922,0.65514564,0.65695889,0.65715341,-0.36047184,0.00763989,0.00387708,0.00282321,0.43240037,0.17627903,0.07155059,0.04375864,2
2490,0.24,0.91,0.81636012,0.66071559,0.6626407,0.66283976,-0.35924259,0.00832003,0.00417585,0.0030181,0.42797658,0.17117366,0.06700127,0.03954098,2
2491,0.24,0.92,0.81985697,0.66613675,0.66816326,0.668365,-0.35796517,0.00898231,0.00445917,0.00319875,0.4236783,0.16628892,0.06272284,0.03560884,2
2492,0.24,0.93,0.8232282,0.67141588,0.67353398,0.67373674,-0.35664492,0.00962696,0.00472764,0.00336584,0.41949852,0.16161119,0.05869699,0.03194224,2
2493,0.24,0.94,0.82648153,0.67655923,0.67875975,0.67896206,-0.35528667,0.01025425,0.00498184,0.00352008,0.4154308,0.15712784,0.05490677,0.02852268,2
2494,0.24,0.95,0.82962398,0.68157266,0.68384703,0.68404756,-0.35389479,0.01086446,0.00522237,0.0036621,0.41146914,0.1528272,0.0513365,0.02533302,2
2495,0.24,0.96,0.83266202,0.6864616,0.6888018,0.68899941,-0.35247322,0.0114579,0.0054498,0.00379257,0.40760804,0.14869846,0.04797164,0.02235742,2
2496,0.24,0.97,0.83560156,0.69123113,0.69362969,0.69382336,-0.35102551,0.0120349,0.00566467,0.00391209,0.40384235,0.14473159,0.04479874,0.0195812,2
2497,0.24,0.98,0.83844802,0.695886,0.69833596,0.69852479,-0.34955489,0.01259581,0.00586755,0.00402126,0.40016736,0.1409173,0.04180534,0.01699078,2
2498,0.24,0.99,0.84120641,0.70043064,0.70292551,0.70310874,-0.34806427,0.01314096,0.00605895,0.00412064,0.39657865,0.137247,0.0389799,0.01457355,2
2499,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2500,0.25,0.01,8.89e-05,4.128e-05,4.445e-05,4.445e-05,-4.445e-05,3.17e-06,0.0,-0.0,0.99995555,0.99995555,0.99995555,0.99995555,1
2501,0.25,0.02,0.00035569,0.00016521,0.00017786,0.00017786,-0.00017786,1.269e-05,0.0,-0.0,0.99982214,0.99982207,0.99982207,0.99982207,1
2502,0.25,0.03,0.00080066,0.00037208,0.0004004,0.00040044,-0.00040041,2.852e-05,1e-08,-0.0,0.99959956,0.99959923,0.99959924,0.99959924,1
2503,0.25,0.04,0.00142433,0.00066239,0.00071238,0.0007125,-0.00071242,5.064e-05,4e-08,-1e-08,0.99928751,0.99928646,0.99928649,0.99928649,1
2504,0.25,0.05,0.00222741,0.00103683,0.00111422,0.00111451,-0.00111435,7.897e-05,9e-08,-2e-08,0.99888551,0.99888294,0.99888302,0.99888302,1
2505,0.25,0.06,0.00321083,0.00149629,0.00160648,0.00160708,-0.00160678,0.00011345,1.7e-07,-7e-08,0.99839298,0.99838765,0.99838779,0.99838779,1
2506,0.25,0.07,0.0043758,0.0020419,0.00218986,0.00219097,-0.00219051,0.00015396,2.7e-07,-1.6e-07,0.99780918,0.99779927,0.99779953,0.99779953,1
2507,0.25,0.08,0.00572379,0.00267502,0.00286523,0.00286708,-0.0028665,0.00020035,3.7e-07,-3.5e-07,0.99713324,0.99711628,0.99711668,0.99711669,1
2508,0.25,0.09,0.00725656,0.00339723,0.0036336,0.00363649,-0.00363592,0.00025243,4.5e-07,-6.9e-07,0.99636414,0.99633686,0.99633743,0.99633745,1
2509,0.25,0.1,0.00897622,0.00421041,0.00449619,0.00450049,-0.00450021,0.00030995,4.4e-07,-1.27e-06,0.99550067,0.99545891,0.99545967,0.99545969,1
2510,0.25,0.11,0.01088525,0.00511669,0.0054544,0.00546053,-0.00546107,0.00037263,2.4e-07,-2.22e-06,0.9945415,0.99448004,0.99448097,0.994481,1
2511,0.25,0.12,0.01298655,0.00611853,0.00650989,0.0065183,-0.00652054,0.00044006,-2.9e-07,-3.7e-06,0.99348509,0.99339752,0.99339855,0.99339859,1
2512,0.25,0.13,0.0152835,0.00721872,0.00766456,0.00767573,-0.00768099,0.00051181,-1.32e-06,-5.91e-06,0.99232969,0.99220829,0.99220925,0.99220929,1
2513,0.25,0.14,0.01777999,0.00842042,0.00892059,0.00893504,-0.00894523,0.0005873,-3.11e-06,-9.14e-06,0.99107336,0.99090888,0.99090949,0.99090952,1
2514,0.25,0.15,0.02048053,0.00972719,0.01028049,0.01029872,-0.01031652,0.00066587,-5.97e-06,-1.37e-05,0.9897139,0.98949541,0.98949519,0.98949518,1
2515,0.25,0.16,0.02339026,0.01114303,0.01174715,0.01176965,-0.01179863,0.00074673,-1.031e-05,-2.002e-05,0.98824886,0.98796349,0.98796176,0.98796165,1
2516,0.25,0.17,0.02651512,0.01267247,0.01332386,0.01335105,-0.01339592,0.00082896,-1.66e-05,-2.859e-05,0.98667546,0.98630823,0.98630396,0.98630367,1
2517,0.25,0.18,0.02986183,0.01432055,0.0150144,0.01504661,-0.0151134,0.00091146,-2.545e-05,-3.998e-05,0.98499061,0.98452411,0.98451588,0.98451524,1
2518,0.25,0.19,0.03343808,0.01609295,0.01682306,0.01686051,-0.01695679,0.000993,-3.755e-05,-5.489e-05,0.98319082,0.98260491,0.98259075,0.98258955,1
2519,0.25,0.2,0.03725259,0.01799604,0.01875476,0.01879751,-0.01893262,0.00107214,-5.372e-05,-7.412e-05,0.98127213,0.98054362,0.98052091,0.98051882,1
2520,0.25,0.21,0.04131522,0.02003695,0.0208151,0.02086298,-0.02104829,0.00114726,-7.493e-05,-9.857e-05,0.97923012,0.97833235,0.97829758,0.97829412,1
2521,0.25,0.22,0.04563714,0.02222364,0.02301046,0.02306307,-0.02331218,0.00121654,-0.00010225,-0.00012929,0.97705977,0.97596213,0.97591077,0.97590526,1
2522,0.25,0.23,0.05023092,0.02456506,0.02534811,0.02540471,-0.02573371,0.00127792,-0.00013695,-0.00016745,0.97475537,0.97342284,0.97334902,0.97334052,1
2523,0.25,0.24,0.05511067,0.0270712,0.02783629,0.02789583,-0.02832347,0.00132911,-0.00018042,-0.00021435,0.97231049,0.97070296,0.9705992,0.97058645,1
2524,0.25,0.25,0.06029226,0.02975323,0.03048442,0.03054541,-0.03109329,0.00136759,-0.00023421,-0.00027144,0.96971781,0.96778942,0.96764626,0.96762755,1
2525,0.25,0.26,0.06579338,0.03262365,0.03330314,0.03336362,-0.03405633,0.00139059,-0.00030003,-0.00034028,0.96696901,0.96466736,0.96447292,0.96444602,1
2526,0.25,0.27,0.07163378,0.03569641,0.03630453,0.03636206,-0.03722718,0.00139509,-0.00037976,-0.0004226,0.96405465,0.96131984,0.96105937,0.96102134,1
2527,0.25,0.28,0.07783538,0.03898705,0.03950229,0.03955382,-0.04062194,0.00137784,-0.0004754,-0.0005202,0.96096399,0.95772763,0.95738286,0.95732991,1
2528,0.25,0.29,0.08442244,0.0425129,0.04291184,0.04295375,-0.0442583,0.00133534,-0.00058912,-0.00063503,0.95768486,0.9538688,0.95341731,0.95334458,1
2529,0.25,0.3,0.09142168,0.0462932,0.04655062,0.04657863,-0.04815556,0.0012639,-0.00072317,-0.00076912,0.95420344,0.94971848,0.94913285,0.94903419,1
2530,0.25,0.31,0.09886243,0.05034926,0.0504382,0.05044734,-0.05233467,0.00115961,-0.00087991,-0.00092452,0.9505041,0.94524841,0.94449537,0.94436303,1
2531,0.25,0.32,0.10677663,0.05470466,0.0545965,0.05458115,-0.0568182,0.00101846,-0.00106173,-0.00110335,0.9465692,0.94042663,0.93946595,0.93929028,1
2532,0.25,0.33,0.11519888,0.05938532,0.05905001,0.05900382,-0.06163026,0.00083634,-0.00127103,-0.00130765,0.94237892,0.93521705,0.9340004,0.93376944,1
2533,0.25,0.34,0.12416634,0.06441962,0.06382589,0.06374187,-0.06679634,0.00060914,-0.00151012,-0.00153938,0.93791105,0.92957912,0.92804872,0.9277478,1
2534,0.25,0.35,0.13371852,0.06983845,0.06895413,0.06882468,-0.07234306,0.00033284,-0.00178116,-0.00180033,0.93314087,0.92346752,0.92155466,0.92116587,1
2535,0.25,0.36,0.14389694,0.07567513,0.0744676,0.07428458,-0.07829776,3.67e-06,-0.00208606,-0.002092,0.92804108,0.91683189,0.91445533,0.913957,1
2536,0.25,0.37,0.15474453,0.08196532,0.08040199,0.08015683,-0.08468801,-0.00038177,-0.00242634,-0.00241549,0.92258176,0.90961674,0.90668099,0.90604709,1
2537,0.25,0.38,0.16630487,0.08874667,0.08679566,0.08647954,-0.09154083,-0.00082628,-0.00280298,-0.00277139,0.91673046,0.90176157,0.89815506,0.8973546,1
2538,0.25,0.39,0.17862101,0.09605836,0.09368923,0.09329327,-0.09888178,-0.00133188,-0.00321627,-0.00315959,0.91045253,0.89320117,0.88879451,0.88779083,1
2539,0.25,0.4,0.19173403,0.10394034,0.10112504,0.10064055,-0.10673374,-0.00189948,-0.00366564,-0.00357914,0.9037115,0.88386643,0.87851062,0.87726082,1
2540,0.25,0.41,0.20568114,0.11243233,0.10914624,0.10856503,-0.11511542,-0.00252868,-0.00414939,-0.00402806,0.89646989,0.87368548,0.86721043,0.86566475,1
2541,0.25,0.42,0.22049341,0.12157247,0.11779556,0.11711028,-0.12403967,-0.00321738,-0.00466459,-0.00450316,0.88869021,0.86258551,0.85479884,0.85290018,1
2542,0.25,0.43,0.23619298,0.1313956,0.12711369,0.12631824,-0.13351146,-0.00396152,-0.0052068,-0.00499989,0.88033637,0.85049519,0.84118167,0.83886528,1
2543,0.25,0.44,0.25279005,0.14193118,0.13713731,0.13622723,-0.14352572,-0.00475478,-0.00576999,-0.00551221,0.87137548,0.83734786,0.82626959,0.82346299,1
2544,0.25,0.45,0.27027958,0.15320095,0.14789661,0.14686954,-0.1540652,-0.00558837,-0.00634637,-0.00603254,0.86178001,0.82308546,0.80998307,0.80660634,1
2545,0.25,0.46,0.28863799,0.16521629,0.15941266,0.15826871,-0.16509838,-0.0064509,-0.00692645,-0.00655175,0.85153024,0.80766307,0.79225821,0.78822464,1
2546,0.25,0.47,0.3078202,0.17797562,0.17169452,0.17043665,-0.17657775,-0.00732838,-0.00749913,-0.00705935,0.84061693,0.79105384,0.77305317,0.76827049,1
2547,0.25,0.48,0.32775736,0.19146192,0.18473646,0.18337069,-0.18843888,-0.00820447,-0.00805194,-0.00754372,0.82904395,0.7732541,0.75235481,0.74672688,1
2548,0.25,0.49,0.3483557,0.20564082,0.19851557,0.19705114,-0.20060021,-0.00906084,-0.00857145,-0.00799251,0.81683063,0.75428788,0.73018482,0.72361394,1
2549,0.25,0.5,0.36949692,0.22045947,0.21299005,0.21143934,-0.21296428,-0.00987786,-0.00904387,-0.00839324,0.80401339,0.73421052,0.70660469,0.69899436,1
2550,0.25,0.51,0.39104035,0.23584651,0.22809859,0.22647692,-0.22542009,-0.01063542,-0.00945569,-0.00873391,0.79064661,0.71311058,0.6817186,0.67297667,1
2551,0.25,0.52,0.41282711,0.25171341,0.2437611,0.24208624,-0.23784689,-0.01131393,-0.00979445,-0.0090037,0.77680209,0.69110955,0.65567355,0.64571559,1
2552,0.25,0.53,0.434686,0.26795716,0.25988077,0.25817238,-0.25011909,-0.01189535,-0.01004949,-0.00919365,0.76256732,0.66835912,0.62865632,0.61740892,2
2553,0.25,0.54,0.45644067,0.28446416,0.27634763,0.27462649,-0.26211178,-0.0123642,-0.01021257,-0.00929724,0.74804234,0.64503589,0.60088712,0.58829087,2
2554,0.25,0.55,0.47791749,0.3011151,0.29304314,0.29133033,-0.27370653,-0.01270837,-0.01027841,-0.00931076,0.73333555,0.62133403,0.57261051,0.55862243,2
2555,0.25,0.56,0.49895326,0.31779022,0.30984544,0.30816152,-0.2847967,-0.01291971,-0.01024488,-0.00923353,0.71855886,0.59745653,0.5440842,0.52867941,2
2556,0.25,0.57,0.51940194,0.33437439,0.32663472,0.32499898,-0.29529169,-0.01299427,-0.01011305,-0.00906781,0.7038227,0.57360589,0.51556727,0.49873974,2
2557,0.25,0.58,0.53913982,0.3507617,0.34329813,0.3417279,-0.30512,-0.01293221,-0.00988694,-0.00881851,0.68923129,0.54997537,0.48730861,0.46907107,2
2558,0.25,0.59,0.55806874,0.36685895,0.35973384,0.35824405,-0.31423056,-0.0127375,-0.00957306,-0.00849279,0.67487879,0.52674147,0.45953708,0.43992002,2
2559,0.25,0.6,0.57611727,0.3825879,0.37585391,0.37445675,-0.32259268,-0.01241726,-0.00917991,-0.00809943,0.66084646,0.50405833,0.43245392,0.41150392,2
2560,0.25,0.61,0.59324004,0.39788638,0.39158589,0.39029071,-0.33019467,-0.01198112,-0.00871729,-0.00764831,0.64720102,0.48205421,0.40622788,0.38400545,2
2561,0.25,0.62,0.60941566,0.41270811,0.40687332,0.40568663,-0.33704159,-0.01144042,-0.00819577,-0.00714975,0.63399415,0.46083015,0.38099304,0.35757013,2
2562,0.25,0.63,0.62464355,0.42702181,0.42167513,0.42060076,-0.34315233,-0.01080752,-0.00762606,-0.00661409,0.62126288,0.44046033,0.35684902,0.33230647,2
2563,0.25,0.64,0.63894035,0.44080951,0.43596436,0.43500372,-0.34855664,-0.01009511,-0.00701865,-0.00605122,0.60903081,0.4209939,0.33386306,0.30828807,2
2564,0.25,0.65,0.6523361,0.45406468,0.44972645,0.44887884,-0.35329211,-0.00931576,-0.00638339,-0.00547032,0.59730968,0.40245775,0.31207333,0.28555712,2
2565,0.25,0.66,0.66487069,0.46679008,0.46295723,0.46222017,-0.35740146,-0.00848146,-0.00572931,-0.00487965,0.58610124,0.38485977,0.29149305,0.26412879,2
2566,0.25,0.67,0.67659061,0.47899579,0.47566097,0.47503052,-0.36093027,-0.00760338,-0.00506445,-0.00428647,0.57539918,0.36819224,0.27211477,0.24399582,2
2567,0.25,0.68,0.68754628,0.49069732,0.48784843,0.48731956,-0.36392508,-0.00669168,-0.00439584,-0.00369698,0.56519091,0.35243519,0.25391467,0.22513309,2
2568,0.25,0.69,0.69778977,0.50191403,0.49953525,0.49910208,-0.36643194,-0.00575546,-0.00372945,-0.00311635,0.5554592,0.3375594,0.23685643,0.20750188,2
2569,0.25,0.7,0.70737318,0.51266776,0.51074043,0.51039653,-0.36849537,-0.00480269,-0.00307031,-0.00254881,0.54618361,0.32352903,0.22089471,0.19105353,2
2570,0.25,0.71,0.71634732,0.52298173,0.52148516,0.52122376,-0.37015761,-0.00384031,-0.00242249,-0.00199772,0.53734166,0.31030393,0.20597808,0.17573268,2
2571,0.25,0.72,0.72476084,0.53287972,0.53179184,0.53160603,-0.37145822,-0.00287423,-0.00178929,-0.00146567,0.52890977,0.29784135,0.19205141,0.16147983,2
2572,0.25,0.73,0.7326597,0.54238538,0.54168333,0.54156619,-0.37243375,-0.00190949,-0.00117327,-0.00095455,0.520864,0.28609749,0.17905782,0.1482335,2
2573,0.25,0.74,0.74008676,0.55152183,0.5511824,0.55112712,-0.37311778,-0.00095025,-0.00057637,-0.00046571,0.51318064,0.27502851,0.16694013,0.13593178,2
2574,0.25,0.75,0.74708171,0.56031128,0.56031128,0.56031128,-0.37354086,0.0,0.0,0.0,0.50583658,0.26459144,0.15564202,0.12451362,2
2575,0.25,0.76,0.75368103,0.56877486,0.56909143,0.56914039,-0.37373064,0.00093844,0.00055488,0.00044212,0.49880959,0.25474469,0.14510883,0.11391966,2
2576,0.25,0.77,0.75991806,0.57693247,0.57754328,0.57763522,-0.37371209,0.0018628,0.00108768,0.00086052,0.49207858,0.24544851,0.13528808,0.10409291,2
2577,0.25,0.78,0.76582315,0.58480274,0.58568617,0.58581545,-0.37350763,0.00277125,0.00159811,0.00125534,0.4856236,0.23666519,0.1261299,0.09497911,2
2578,0.25,0.79,0.77142384,0.59240303,0.59353828,0.59369965,-0.37313737,0.0036624,0.00208613,0.00162692,0.479426,0.22835925,0.11758718,0.08652699,2
2579,0.25,0.8,0.77674509,0.59974945,0.60111662,0.60130519,-0.37261929,0.00453516,0.0025519,0.00197575,0.47346835,0.22049743,0.10961569,0.07868838,2
2580,0.25,0.81,0.78180945,0.60685688,0.60843704,0.60864832,-0.37196948,0.00538874,0.00299574,0.00230247,0.46773449,0.21304876,0.10217411,0.07141823,2
2581,0.25,0.82,0.78663728,0.61373909,0.61551426,0.61574412,-0.37120229,0.0062226,0.00341809,0.00260777,0.46220944,0.20598442,0.09522395,0.06467454,2
2582,0.25,0.83,0.79124698,0.62040875,0.62236197,0.62260663,-0.37033056,0.00703638,0.00381947,0.00289246,0.45687938,0.1992777,0.08872944,0.0584183,2
2583,0.25,0.84,0.79565513,0.62687754,0.62899282,0.62924886,-0.36936573,0.00782988,0.00420048,0.00315733,0.45173155,0.19290392,0.08265747,0.05261332,2
2584,0.25,0.85,0.79987674,0.63315624,0.63541853,0.63568286,-0.36831802,0.00860304,0.00456177,0.00340324,0.44675421,0.18684024,0.07697737,0.04722612,2
2585,0.25,0.86,0.80392532,0.63925476,0.64164997,0.6419198,-0.36719657,0.00935591,0.00490402,0.00363104,0.44193655,0.18106562,0.07166081,0.04222572,2
2586,0.25,0.87,0.80781312,0.64518224,0.64769716,0.64796999,-0.36600954,0.01008862,0.00522792,0.0038416,0.43726862,0.17556064,0.06668165,0.03758356,2
2587,0.25,0.88,0.81155122,0.65094712,0.65356942,0.65384301,-0.36476425,0.01080137,0.00553419,0.00403575,0.4327413,0.17030741,0.06201576,0.03327322,2
2588,0.25,0.89,0.81514965,0.6565572,0.65927535,0.65954773,-0.36346723,0.01149443,0.00582352,0.00421433,0.42834619,0.16528944,0.05764088,0.02927038,2
2589,0.25,0.9,0.81861751,0.66201966,0.66482293,0.66509235,-0.36212435,0.01216811,0.00609663,0.00437815,0.42407554,0.16049153,0.05353647,0.02555258,2
2590,0.25,0.91,0.82196307,0.66734119,0.67021959,0.6704845,-0.36074089,0.01282274,0.0063542,0.00452801,0.41992226,0.15589968,0.04968363,0.02209911,2
2591,0.25,0.92,0.82519387,0.67252796,0.67547219,0.67573126,-0.35932157,0.0134587,0.00659692,0.00466466,0.4158798,0.15150099,0.04606489,0.01889088,2
2592,0.25,0.93,0.82831676,0.67758572,0.68058715,0.68083922,-0.35787065,0.01407636,0.00682544,0.00478884,0.41194212,0.14728352,0.04266414,0.01591029,2
2593,0.25,0.94,0.83133802,0.68251982,0.68557042,0.68581449,-0.35639196,0.01467613,0.00704041,0.00490125,0.40810367,0.14323629,0.03946652,0.01314107,2
2594,0.25,0.95,0.83426336,0.68733522,0.69042757,0.69066278,-0.35488898,0.01525841,0.00724244,0.00500256,0.40435931,0.13934915,0.03645832,0.01056822,2
2595,0.25,0.96,0.83709805,0.69203658,0.69516379,0.69538944,-0.35336481,0.01582362,0.00743214,0.00509343,0.4007043,0.1356127,0.03362686,0.00817791,2
2596,0.25,0.97,0.83984692,0.69662825,0.69978395,0.69999943,-0.35182229,0.01637218,0.00761009,0.00517446,0.39713426,0.13201827,0.03096041,0.00595733,2
2597,0.25,0.98,0.84251438,0.70111429,0.70429258,0.70449741,-0.35026398,0.0169045,0.00777683,0.00524625,0.39364513,0.12855782,0.02844816,0.00389466,2
2598,0.25,0.99,0.84510455,0.70549853,0.70869397,0.70888777,-0.34869218,0.01742099,0.00793289,0.00530934,0.39023315,0.12522389,0.02608008,0.00197897,2
2599,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2600,0.26,0.01,9.322e-05,4.225e-05,4.566e-05,4.566e-05,-4.756e-05,3.41e-06,0.0,-0.0,0.99995434,0.99995434,0.99995434,0.99995434,1
2601,0.26,0.02,0.00037299,0.00016912,0.0001827,0.00018271,-0.00019032,1.363e-05,0.0,-0.0,0.99981729,0.99981721,0.99981722,0.99981722,1
2602,0.26,0.03,0.00083965,0.00038092,0.00041133,0.00041137,-0.00042849,3.065e-05,2e-08,-0.0,0.99958862,0.99958825,0.99958826,0.99958826,1
2603,0.26,0.04,0.00149379,0.00067821,0.00073187,0.00073201,-0.00076243,5.441e-05,5e-08,-1e-08,0.99926798,0.9992668,0.99926683,0.99926683,1
2604,0.26,0.05,0.00233622,0.00106176,0.0011448,0.00114514,-0.00119269,8.486e-05,1e-07,-3e-08,0.99885483,0.99885195,0.99885203,0.99885203,1
2605,0.26,0.06,0.00336804,0.00153258,0.00165075,0.00165144,-0.00171997,0.0001219,1.9e-07,-8e-08,0.99834851,0.99834253,0.99834269,0.99834269,1
2606,0.26,0.07,0.00459064,0.00209193,0.00225049,0.00225176,-0.00234518,0.00016542,3.1e-07,-1.9e-07,0.99774819,0.99773707,0.99773734,0.99773735,1
2607,0.26,0.08,0.00600572,0.00274133,0.002945,0.00294711,-0.00306946,0.00021525,4.3e-07,-4e-07,0.99705287,0.99703383,0.99703425,0.99703426,1
2608,0.26,0.09,0.00761533,0.00348258,0.00373541,0.00373872,-0.0038942,0.00027119,5.2e-07,-7.9e-07,0.99626139,0.99623074,0.99623134,0.99623135,1
2609,0.26,0.1,0.00942193,0.00431778,0.0046231,0.00462801,-0.00482109,0.00033296,5e-07,-1.47e-06,0.99537238,0.99532543,0.99532621,0.99532623,1
2610,0.26,0.11,0.01142841,0.00524934,0.00560965,0.00561664,-0.00585215,0.00040022,2.6e-07,-2.56e-06,0.99438431,0.99431517,0.99431608,0.99431612,1
2611,0.26,0.12,0.01363816,0.00628006,0.00669694,0.00670651,-0.0069898,0.00047256,-3.4e-07,-4.26e-06,0.9932954,0.99319684,0.99319778,0.99319782,1
2612,0.26,0.13,0.01605515,0.00741308,0.00788711,0.00789981,-0.00823685,0.00054944,-1.54e-06,-6.82e-06,0.99210367,0.99196692,0.99196765,0.99196769,1
2613,0.26,0.14,0.01868395,0.00865202,0.00918267,0.00919906,-0.00959665,0.00063024,-3.61e-06,-1.053e-05,0.99080685,0.99062143,0.99062156,0.99062158,1
2614,0.26,0.15,0.02152988,0.01000093,0.01058649,0.01060711,-0.01107308,0.00071421,-6.92e-06,-1.58e-05,0.98940242,0.98915587,0.98915479,0.98915474,1
2615,0.26,0.16,0.02459903,0.01146441,0.01210188,0.01212725,-0.01267066,0.00080045,-1.193e-05,-2.308e-05,0.9878875,0.98756516,0.98756196,0.98756176,1
2616,0.26,0.17,0.02789843,0.01304765,0.01373265,0.0137632,-0.01439461,0.00088789,-1.92e-05,-3.296e-05,0.98625887,0.98584357,0.98583694,0.98583647,1
2617,0.26,0.18,0.03143608,0.01475647,0.01548317,0.01551922,-0.01625094,0.00097532,-2.941e-05,-4.609e-05,0.98451288,0.98398463,0.98397272,0.98397177,1
2618,0.26,0.19,0.03522114,0.01659746,0.01735846,0.01740016,-0.01824655,0.0010613,-4.338e-05,-6.327e-05,0.9826454,0.981981,0.98196129,0.98195956,1
2619,0.26,0.2,0.03926406,0.01857801,0.01936426,0.01941156,-0.02038929,0.00114421,-6.204e-05,-8.542e-05,0.98065176,0.97982436,0.97979347,0.97979051,1
2620,0.26,0.21,0.04357666,0.02070644,0.02150715,0.02155976,-0.02268814,0.00122219,-8.65e-05,-0.00011359,0.97852664,0.97750527,0.97745871,0.97745386,1
2621,0.26,0.22,0.04817239,0.02299211,0.02379469,0.02385196,-0.02515322,0.00129314,-0.00011801,-0.00014898,0.97626402,0.97501295,0.97494488,0.97493723,1
